,d_f_pipeline,d_g_oil,i_g_airline,d_f_pipeline_imputed,d_g_oil_imputed,i_g_airline_imputed,d_f_pipeline_roll5d,d_g_oil_roll5d,i_g_airline_roll5d,d_f_pipeline_imputed_lagg,d_g_oil_imputed_lagg,i_g_airline_imputed_lagg,d_f_pipeline_roll5d_lagg,d_g_oil_roll5d_lagg,i_g_airline_roll5d_lagg
2020-08-24,,-0.253333339591821,-0.3250000076368451,0.0,-0.253333339591821,-0.3250000076368451,-0.046666667362054194,-0.23291428833064529,-0.33502193274826003,-0.20000000298023224,-0.0571428548012461,-0.5333333263794581,0.01333333278695743,-0.22787262132497718,-0.34002193226397226
2020-08-25,-0.10000000149011612,-0.20000000463591686,-0.24166667213042575,-0.10000000149011612,-0.20000000463591686,-0.24166667213042575,-0.040000000596046456,-0.20171428825647064,-0.34125000378116893,0.0,-0.253333339591821,-0.3250000076368451,-0.046666667362054194,-0.23291428833064529,-0.33502193274826003
2020-08-26,0.15000000223517418,-0.2111111159125964,-0.17142857717616214,0.15000000223517418,-0.2111111159125964,-0.17142857717616214,-0.030000000447034842,-0.19860317723145512,-0.30428571815469363,-0.10000000149011612,-0.20000000463591686,-0.24166667213042575,-0.040000000596046456,-0.20171428825647064,-0.34125000378116893
2020-08-27,-0.10000000149011612,-0.25833333656191826,-0.3250000067055225,-0.10000000149011612,-0.25833333656191826,-0.3250000067055225,-0.05000000074505806,-0.19598413030069928,-0.319285718005682,0.15000000223517418,-0.2111111159125964,-0.17142857717616214,-0.030000000447034842,-0.19860317723145512,-0.30428571815469363
2020-08-28,-0.10000000149011612,-0.012500001583248377,-0.1333333361479971,-0.10000000149011612,-0.012500001583248377,-0.1333333361479971,-0.030000000447034835,-0.18705555965709972,-0.2392857199593898,-0.10000000149011612,-0.25833333656191826,-0.3250000067055225,-0.05000000074505806,-0.19598413030069928,-0.319285718005682
2020-08-29,,-0.3999999977648258,-0.16666667411724725,0.0,-0.3999999977648258,-0.16666667411724725,-0.030000000447034835,-0.2163888912917007,-0.20761905325547025,-0.10000000149011612,-0.012500001583248377,-0.1333333361479971,-0.030000000447034835,-0.18705555965709972,-0.2392857199593898
2020-08-30,,-0.18000000417232515,-0.3181818202137947,0.0,-0.18000000417232515,-0.3181818202137947,-0.010000000149011612,-0.21238889119898233,-0.22292208287214405,0.0,-0.3999999977648258,-0.16666667411724725,-0.030000000447034835,-0.2163888912917007,-0.20761905325547025
2020-08-31,,-0.21538461630160996,-0.2400000035762787,0.0,-0.21538461630160996,-0.2400000035762787,-0.04000000059604645,-0.21324359127678502,-0.23663636815216735,0.0,-0.18000000417232515,-0.3181818202137947,-0.010000000149011612,-0.21238889119898233,-0.22292208287214405
2020-09-01,0.200000007947286,-0.13333333532015482,-0.36666667461395264,0.200000007947286,-0.13333333532015482,-0.36666667461395264,0.020000001291433978,-0.18824359102843236,-0.24496970173385338,0.0,-0.21538461630160996,-0.2400000035762787,-0.04000000059604645,-0.21324359127678502,-0.23663636815216735
2020-09-02,,-0.1875,-0.2272727333686569,0.0,-0.1875,-0.2272727333686569,0.0400000015894572,-0.22324359071178268,-0.2637575811779853,0.200000007947286,-0.13333333532015482,-0.36666667461395264,0.020000001291433978,-0.18824359102843236,-0.24496970173385338
2020-09-03,-0.4000000059604645,-0.06666666641831398,-0.24000000208616254,-0.4000000059604645,-0.06666666641831398,-0.24000000208616254,-0.03999999960263569,-0.1565769244424803,-0.27842424677176836,0.0,-0.1875,-0.2272727333686569,0.0400000015894572,-0.22324359071178268,-0.2637575811779853
2020-09-04,,-0.23750000353902576,-0.16666666666666666,0.0,-0.23750000353902576,-0.16666666666666666,-0.03999999960263569,-0.16807692431582044,-0.24812121606234278,-0.4000000059604645,-0.06666666641831398,-0.24000000208616254,-0.03999999960263569,-0.1565769244424803,-0.27842424677176836
2020-09-05,,-0.5,-0.30000001192092896,0.0,-0.5,-0.30000001192092896,-0.03999999960263569,-0.22500000105549844,-0.26012121773127284,0.0,-0.23750000353902576,-0.16666666666666666,-0.03999999960263569,-0.16807692431582044,-0.24812121606234278
2020-09-06,-0.6000000238418579,0.06666667014360428,0.4000000059604645,-0.6000000238418579,0.06666667014360428,0.4000000059604645,-0.20000000596046447,-0.18499999996274663,-0.10678788161638941,0.0,-0.5,-0.30000001192092896,-0.03999999960263569,-0.22500000105549844,-0.26012121773127284
2020-09-07,,0.10000000149011612,,0.0,0.10000000149011612,0.0,-0.20000000596046447,-0.12749999966472342,-0.06133333494265804,-0.6000000238418579,0.06666667014360428,0.4000000059604645,-0.20000000596046447,-0.18499999996274663,-0.10678788161638941
2020-09-08,-0.15000000223517418,-0.17500000447034836,-0.1750000063329935,-0.15000000223517418,-0.17500000447034836,-0.1750000063329935,-0.1500000052154064,-0.14916666727513028,-0.04833333579202423,0.0,0.10000000149011612,0.0,-0.20000000596046447,-0.12749999966472342,-0.06133333494265804
2020-09-09,,-0.328571434531893,-0.13333333532015482,0.0,-0.328571434531893,-0.13333333532015482,-0.1500000052154064,-0.16738095347370371,-0.04166666952272186,-0.15000000223517418,-0.17500000447034836,-0.1750000063329935,-0.1500000052154064,-0.14916666727513028,-0.04833333579202423
2020-09-10,-0.30000001192092896,-0.09999999962747096,-0.4000000044703483,-0.30000001192092896,-0.09999999962747096,-0.4000000044703483,-0.2100000075995922,-0.08738095339919791,-0.06166666803260572,0.0,-0.328571434531893,-0.13333333532015482,-0.1500000052154064,-0.16738095347370371,-0.04166666952272186
2020-09-11,-0.8000000119209291,-0.3250000067055225,-0.4142857162015779,-0.8000000119209291,-0.3250000067055225,-0.4142857162015779,-0.25000000521540644,-0.16571428876902328,-0.22452381246501418,-0.30000001192092896,-0.09999999962747096,-0.4000000044703483,-0.2100000075995922,-0.08738095339919791,-0.06166666803260572
2020-09-12,0.4000000059604645,-0.20000000298023224,,0.4000000059604645,-0.20000000298023224,0.0,-0.17000000402331353,-0.22571428966309295,-0.22452381246501418,-0.8000000119209291,-0.3250000067055225,-0.4142857162015779,-0.25000000521540644,-0.16571428876902328,-0.22452381246501418
2020-09-13,,-0.5333333512147268,-0.6000000238418579,0.0,-0.5333333512147268,-0.6000000238418579,-0.14000000357627868,-0.29738095901196865,-0.3095238159667871,0.4000000059604645,-0.20000000298023224,0.0,-0.17000000402331353,-0.22571428966309295,-0.22452381246501418
2020-09-14,,0.0,-0.3400000005960465,0.0,0.0,-0.3400000005960465,-0.14000000357627868,-0.23166667210559005,-0.35085714902196535,0.0,-0.5333333512147268,-0.6000000238418579,-0.14000000357627868,-0.29738095901196865,-0.3095238159667871
2020-09-15,,-0.5,-0.3600000128149986,0.0,-0.5,-0.3600000128149986,-0.0800000011920929,-0.31166667218009586,-0.3428571506908954,0.0,0.0,-0.3400000005960465,-0.14000000357627868,-0.23166667210559005,-0.35085714902196535
2020-09-16,-0.10000000149011612,-0.15000000409781933,-0.2500000037252903,-0.10000000149011612,-0.15000000409781933,-0.2500000037252903,0.06000000089406969,-0.2766666716585552,-0.3100000081956379,0.0,-0.5,-0.3600000128149986,-0.0800000011920929,-0.31166667218009586,-0.3428571506908954
2020-09-17,,-0.31666667511065805,-0.30000000695387524,0.0,-0.31666667511065805,-0.30000000695387524,-0.0200000002980232,-0.30000000608464034,-0.370000009586413,-0.10000000149011612,-0.15000000409781933,-0.2500000037252903,0.06000000089406969,-0.2766666716585552,-0.3100000081956379
2020-09-18,,-0.07500000298023224,-0.13333333283662796,0.0,-0.07500000298023224,-0.13333333283662796,-0.0200000002980232,-0.2083333364377414,-0.276666671385367,0.0,-0.31666667511065805,-0.30000000695387524,-0.0200000002980232,-0.30000000608464034,-0.370000009586413
2020-09-19,,-0.19999999925494194,-0.16666666915019354,0.0,-0.19999999925494194,-0.16666666915019354,-0.0200000002980232,-0.2483333362887298,-0.24200000509619635,0.0,-0.07500000298023224,-0.13333333283662796,-0.0200000002980232,-0.2083333364377414,-0.276666671385367
2020-09-20,-0.5666666726271311,-0.2500000029802322,-0.25833333904544514,-0.5666666726271311,-0.2500000029802322,-0.25833333904544514,-0.13333333482344942,-0.19833333688477625,-0.22166667034228568,0.0,-0.19999999925494194,-0.16666666915019354,-0.0200000002980232,-0.2483333362887298,-0.24200000509619635
2020-09-21,-0.19999999925494194,-0.26837607224782306,-0.3452830234507345,-0.19999999925494194,-0.26837607224782306,-0.3452830234507345,-0.15333333437641458,-0.222008550514777,-0.24072327428737453,-0.5666666726271311,-0.2500000029802322,-0.25833333904544514,-0.13333333482344942,-0.19833333688477625,-0.22166667034228568
2020-09-22,0.20000000298023224,0.04999999701976776,-0.11428571492433548,0.20000000298023224,0.04999999701976776,-0.11428571492433548,-0.11333333378036814,-0.14867521608869183,-0.20358041588146655,-0.19999999925494194,-0.26837607224782306,-0.3452830234507345,-0.15333333437641458,-0.222008550514777,-0.24072327428737453
2020-09-23,-0.699999988079071,-0.3083333397905032,-0.2777777810891469,-0.699999988079071,-0.3083333397905032,-0.2777777810891469,-0.25333333139618236,-0.19534188345074602,-0.23246930553197034,0.20000000298023224,0.04999999701976776,-0.11428571492433548,-0.11333333378036814,-0.14867521608869183,-0.20358041588146655
2020-09-24,-0.5,-0.2000000054637591,-0.14285714285714285,-0.5,-0.2000000054637591,-0.14285714285714285,-0.35333333139618234,-0.19534188469250946,-0.2277074002733602,-0.699999988079071,-0.3083333397905032,-0.2777777810891469,-0.25333333139618236,-0.19534188345074602,-0.23246930553197034
2020-09-25,0.04999999701976776,-0.20000000298023224,0.4000000059604645,0.04999999701976776,-0.20000000298023224,0.4000000059604645,-0.2299999974668026,-0.18534188469250945,-0.09604073127217828,-0.5,-0.2000000054637591,-0.14285714285714285,-0.35333333139618234,-0.19534188469250946,-0.2277074002733602
2020-09-26,0.30000001192092896,,-0.5,0.30000001192092896,0.0,-0.5,-0.12999999523162842,-0.13166667024294484,-0.12698412658203137,0.04999999701976776,-0.20000000298023224,0.4000000059604645,-0.2299999974668026,-0.18534188469250945,-0.09604073127217828
2020-09-27,0.30000001192092896,0.20000000298023224,-0.2333333430190881,0.30000001192092896,0.20000000298023224,-0.2333333430190881,-0.10999999344348907,-0.10166666905085195,-0.1507936522009819,0.30000001192092896,0.0,-0.5,-0.12999999523162842,-0.13166667024294484,-0.12698412658203137
2020-09-28,-0.2000000074505806,-0.2811594240475392,-0.2595505647444993,-0.2000000074505806,-0.2811594240475392,-0.2595505647444993,-0.009999997317790976,-0.09623188590225916,-0.14714820893205238,0.30000001192092896,0.20000000298023224,-0.2333333430190881,-0.10999999344348907,-0.10166666905085195,-0.1507936522009819
2020-09-29,,-0.24117647361855546,-0.26323529595837875,0.0,-0.24117647361855546,-0.26323529595837875,0.09000000268220902,-0.10446717953321845,-0.17122383955229958,-0.2000000074505806,-0.2811594240475392,-0.2595505647444993,-0.009999997317790976,-0.09623188590225916,-0.14714820893205238
2020-09-30,-0.0800000011920929,-0.2878048841546221,-0.3062500013038516,-0.0800000011920929,-0.2878048841546221,-0.3062500013038516,0.0640000030398369,-0.1220281557680964,-0.3124738410051628,0.0,-0.24117647361855546,-0.26323529595837875,0.09000000268220902,-0.10446717953321845,-0.17122383955229958
2020-10-01,0.30000001192092896,-0.2250000037252903,-0.3750000027939677,0.30000001192092896,-0.2250000037252903,-0.3750000027939677,0.06400000303983688,-0.16702815651315445,-0.28747384156395633,-0.0800000011920929,-0.2878048841546221,-0.3062500013038516,0.0640000030398369,-0.1220281557680964,-0.3124738410051628
2020-10-02,,-0.22272727503017944,-0.30000001192092896,0.0,-0.22272727503017944,-0.30000001192092896,0.0040000006556510925,-0.2515736121152368,-0.30080717534432455,0.30000001192092896,-0.2250000037252903,-0.3750000027939677,0.06400000303983688,-0.16702815651315445,-0.28747384156395633
2020-10-03,,-0.15454545684836127,-0.16000000536441802,0.0,-0.15454545684836127,-0.16000000536441802,0.044000002145767214,-0.22625081867540123,-0.28089706346830823,0.0,-0.22272727503017944,-0.30000001192092896,0.0040000006556510925,-0.2515736121152368,-0.30080717534432455
2020-10-04,,-0.05000000074505806,-0.4250000007450581,0.0,-0.05000000074505806,-0.4250000007450581,0.044000002145767214,-0.18801552410070174,-0.3132500044256441,0.0,-0.15454545684836127,-0.16000000536441802,0.044000002145767214,-0.22625081867540123,-0.28089706346830823
2020-10-05,,-0.2000000017384688,-0.6000000238418579,0.0,-0.2000000017384688,-0.6000000238418579,0.06000000238418579,-0.17045454761747109,-0.3720000089332453,0.0,-0.05000000074505806,-0.4250000007450581,0.044000002145767214,-0.18801552410070174,-0.3132500044256441
2020-10-06,,-0.35000000273187953,-0.10000000521540643,0.0,-0.35000000273187953,-0.10000000521540643,0.0,-0.19545454741878893,-0.31700000941753304,0.0,-0.2000000017384688,-0.6000000238418579,0.06000000238418579,-0.17045454761747109,-0.3720000089332453
2020-10-07,-0.5000000074505806,-0.28235294461688576,-0.30731707629634114,-0.5000000074505806,-0.28235294461688576,-0.30731707629634114,-0.10000000149011612,-0.20737968133613016,-0.3184634222926155,0.0,-0.35000000273187953,-0.10000000521540643,0.0,-0.19545454741878893,-0.31700000941753304
2020-10-08,0.20000000298023224,-0.2346153881114263,-0.14000000357627868,0.20000000298023224,-0.2346153881114263,-0.14000000357627868,-0.06000000089406967,-0.22339366758874318,-0.31446342193498766,-0.5000000074505806,-0.28235294461688576,-0.30731707629634114,-0.10000000149011612,-0.20737968133613016,-0.3184634222926155
2020-10-09,,-0.3333333432674408,-0.20000000298023224,0.0,-0.3333333432674408,-0.20000000298023224,-0.06000000089406967,-0.28006033609321973,-0.2694634223820225,0.20000000298023224,-0.2346153881114263,-0.14000000357627868,-0.06000000089406967,-0.22339366758874318,-0.31446342193498766
2020-10-10,,-0.4000000059604645,0.30000001192092896,0.0,-0.4000000059604645,0.30000001192092896,-0.06000000089406967,-0.3200603369376188,-0.0894634152294651,0.0,-0.3333333432674408,-0.20000000298023224,-0.06000000089406967,-0.28006033609321973,-0.2694634223820225
2020-10-11,,-0.10000000149011612,,0.0,-0.10000000149011612,0.0,-0.06000000089406967,-0.27006033668926616,-0.06946341418638383,0.0,-0.4000000059604645,0.30000001192092896,-0.06000000089406967,-0.3200603369376188,-0.0894634152294651
2020-10-12,0.20000000298023224,-0.1750000026077032,-0.10000000149011612,0.20000000298023224,-0.1750000026077032,-0.10000000149011612,0.0800000011920929,-0.24858974828742966,-0.027999999225138815,0.0,-0.10000000149011612,0.0,-0.06000000089406967,-0.27006033668926616,-0.06946341418638383
2020-10-13,,0.0,-0.19999999850988387,0.0,0.0,-0.19999999850988387,0.04000000059604645,-0.20166667066514438,-0.03999999821185986,0.20000000298023224,-0.1750000026077032,-0.10000000149011612,0.0800000011920929,-0.24858974828742966,-0.027999999225138815
2020-10-14,-0.20000000298023224,-0.2511627949600996,-0.3571428603359631,-0.20000000298023224,-0.2511627949600996,-0.3571428603359631,0.0,-0.18523256100367616,-0.07142856968300601,0.0,0.0,-0.19999999850988387,0.04000000059604645,-0.20166667066514438,-0.03999999821185986
2020-10-15,,-0.2473684247387083,-0.19166666952272254,0.0,-0.2473684247387083,-0.19166666952272254,0.0,-0.1547062447593249,-0.1697619059717363,-0.20000000298023224,-0.2511627949600996,-0.3571428603359631,0.0,-0.18523256100367616,-0.07142856968300601
2020-10-16,,-0.3600000083446503,-0.1375000011175871,0.0,-0.3600000083446503,-0.1375000011175871,0.0,-0.20670624613023172,-0.19726190619525372,0.0,-0.2473684247387083,-0.19166666952272254,0.0,-0.1547062447593249,-0.1697619059717363
2020-10-17,,-0.1999999936670065,-0.30000001192092896,0.0,-0.1999999936670065,-0.30000001192092896,-0.04000000059604645,-0.21170624434209237,-0.2372619082814163,0.0,-0.3600000083446503,-0.1375000011175871,0.0,-0.20670624613023172,-0.19726190619525372
2020-10-18,,,-0.3000000094374021,0.0,0.0,-0.3000000094374021,-0.04000000059604645,-0.21170624434209237,-0.25726191046691993,0.0,-0.1999999936670065,-0.30000001192092896,-0.04000000059604645,-0.21170624434209237,-0.2372619082814163
2020-10-19,,-0.17500000074505806,-0.35555556416511536,0.0,-0.17500000074505806,-0.35555556416511536,0.0,-0.19647368549908406,-0.2569444512327504,0.0,0.0,-0.3000000094374021,-0.04000000059604645,-0.21170624434209237,-0.25726191046691993
2020-10-20,0.10000000149011612,-0.242857145943812,-0.23000000268220905,0.10000000149011612,-0.242857145943812,-0.23000000268220905,0.020000000298023225,-0.19557142974010483,-0.2646111178646477,0.0,-0.17500000074505806,-0.35555556416511536,0.0,-0.19647368549908406,-0.2569444512327504
2020-10-21,,-0.24444444759024514,-0.2380952448362396,0.0,-0.24444444759024514,-0.2380952448362396,0.020000000298023225,-0.1724603175892238,-0.28473016660837824,0.10000000149011612,-0.242857145943812,-0.23000000268220905,0.020000000298023225,-0.19557142974010483,-0.2646111178646477
2020-10-22,0.10000000149011612,-0.2551724155401361,-0.3636363670229912,0.10000000149011612,-0.2551724155401361,-0.3636363670229912,0.04000000059604645,-0.18349480196384974,-0.2974574376287907,0.0,-0.24444444759024514,-0.2380952448362396,0.020000000298023225,-0.1724603175892238,-0.28473016660837824
2020-10-23,,-0.2866666689515114,-0.21666667299966014,0.0,-0.2866666689515114,-0.21666667299966014,0.04000000059604645,-0.24082813575415202,-0.2807907703412423,0.10000000149011612,-0.2551724155401361,-0.3636363670229912,0.04000000059604645,-0.18349480196384974,-0.2974574376287907
2020-10-24,,-0.2833333350718021,-0.15000000223517418,0.0,-0.2833333350718021,-0.15000000223517418,0.04000000059604645,-0.2624948026195008,-0.23967965795525403,0.0,-0.2866666689515114,-0.21666667299966014,0.04000000059604645,-0.24082813575415202,-0.2807907703412423
2020-10-25,0.18000000268220898,-0.23281250428408384,-0.31756757219900955,0.18000000268220898,-0.23281250428408384,-0.31756757219900955,0.05600000083446501,-0.2604858742875552,-0.2571931718586141,0.0,-0.2833333350718021,-0.15000000223517418,0.04000000059604645,-0.2624948026195008,-0.23967965795525403
2020-10-26,,-0.4142857208138421,-0.2800000056624413,0.0,-0.4142857208138421,-0.2800000056624413,0.05600000083446501,-0.2944541289322746,-0.26557412402385444,0.18000000268220898,-0.23281250428408384,-0.31756757219900955,0.05600000083446501,-0.2604858742875552,-0.2571931718586141
